id,target_grade,grade_name,raw_severity
sample2514.npy,3,Severe_Outbreak,95.0
sample1501.npy,2,Moderate_Blight,52.0
sample2661.npy,2,Moderate_Blight,50.0
sample955.npy,3,Severe_Outbreak,89.0
sample836.npy,0,Healthy,11.0
sample1514.npy,3,Severe_Outbreak,75.0
sample1318.npy,1,Early_Stress,17.0
sample1083.npy,1,Early_Stress,29.0
sample2653.npy,1,Early_Stress,27.0
sample61.npy,2,Moderate_Blight,54.0
sample2054.npy,3,Severe_Outbreak,85.0
sample302.npy,3,Severe_Outbreak,78.0
sample2227.npy,3,Severe_Outbreak,76.0
sample2463.npy,2,Moderate_Blight,44.0
sample1629.npy,3,Severe_Outbreak,94.0
sample599.npy,0,Healthy,2.0
sample1314.npy,2,Moderate_Blight,53.0
sample2165.npy,2,Moderate_Blight,56.0
sample461.npy,3,Severe_Outbreak,83.0
sample2706.npy,1,Early_Stress,26.0
sample2024.npy,3,Severe_Outbreak,73.0
sample233.npy,3,Severe_Outbreak,94.0
sample2088.npy,0,Healthy,6.0
sample875.npy,3,Severe_Outbreak,77.0
sample922.npy,1,Early_Stress,16.0
sample584.npy,1,Early_Stress,30.0
sample1409.npy,2,Moderate_Blight,47.0
sample1823.npy,3,Severe_Outbreak,71.0
sample2080.npy,1,Early_Stress,34.0
sample2565.npy,3,Severe_Outbreak,98.0
sample1034.npy,0,Healthy,14.0
sample1879.npy,2,Moderate_Blight,53.0
sample818.npy,1,Early_Stress,19.0
sample1887.npy,1,Early_Stress,34.0
sample2466.npy,2,Moderate_Blight,46.0
sample1036.npy,2,Moderate_Blight,62.0
sample232.npy,2,Moderate_Blight,58.0
sample1153.npy,1,Early_Stress,23.0
sample1665.npy,3,Severe_Outbreak,66.0
sample878.npy,3,Severe_Outbreak,79.0
sample391.npy,1,Early_Stress,28.0
sample2633.npy,1,Early_Stress,35.0
sample1572.npy,3,Severe_Outbreak,98.0
sample2433.npy,0,Healthy,10.0
sample1522.npy,3,Severe_Outbreak,66.0
sample2648.npy,3,Severe_Outbreak,97.0
sample2225.npy,2,Moderate_Blight,40.0
sample1804.npy,1,Early_Stress,16.0
sample95.npy,3,Severe_Outbreak,92.0
sample1703.npy,0,Healthy,3.0
sample1144.npy,0,Healthy,6.0
sample34.npy,3,Severe_Outbreak,92.0
sample2603.npy,2,Moderate_Blight,61.0
sample443.npy,3,Severe_Outbreak,88.0
sample1056.npy,3,Severe_Outbreak,92.0
sample1766.npy,2,Moderate_Blight,62.0
sample265.npy,0,Healthy,6.0
sample914.npy,1,Early_Stress,16.0
sample1940.npy,2,Moderate_Blight,45.0
sample631.npy,0,Healthy,12.0
sample300.npy,2,Moderate_Blight,40.0
sample2234.npy,2,Moderate_Blight,37.0
sample1965.npy,1,Early_Stress,25.0
sample1049.npy,3,Severe_Outbreak,89.0
sample2662.npy,3,Severe_Outbreak,100.0
sample1456.npy,3,Severe_Outbreak,100.0
sample1679.npy,2,Moderate_Blight,60.0
sample2479.npy,1,Early_Stress,27.0
sample2526.npy,3,Severe_Outbreak,89.0
sample2491.npy,3,Severe_Outbreak,76.0
sample2134.npy,0,Healthy,1.0
sample999.npy,2,Moderate_Blight,57.0
sample87.npy,3,Severe_Outbreak,71.0
sample1696.npy,0,Healthy,6.0
sample846.npy,3,Severe_Outbreak,84.0
sample2306.npy,1,Early_Stress,33.0
sample745.npy,0,Healthy,11.0
sample1979.npy,2,Moderate_Blight,40.0
sample2279.npy,1,Early_Stress,28.0
sample2686.npy,3,Severe_Outbreak,82.0
sample872.npy,0,Healthy,15.0
sample540.npy,0,Healthy,1.0
sample2251.npy,0,Healthy,2.0
sample547.npy,1,Early_Stress,31.0
sample2048.npy,0,Healthy,4.0
sample1869.npy,2,Moderate_Blight,57.0
sample2239.npy,3,Severe_Outbreak,78.0
sample135.npy,3,Severe_Outbreak,73.0
sample1527.npy,1,Early_Stress,18.0
sample1855.npy,2,Moderate_Blight,37.0
sample1635.npy,3,Severe_Outbreak,77.0
sample138.npy,2,Moderate_Blight,64.0
sample1264.npy,3,Severe_Outbreak,83.0
sample1131.npy,2,Moderate_Blight,63.0
sample2555.npy,1,Early_Stress,17.0
sample2637.npy,2,Moderate_Blight,57.0
sample204.npy,2,Moderate_Blight,61.0
sample1002.npy,1,Early_Stress,34.0
sample151.npy,3,Severe_Outbreak,85.0
sample602.npy,2,Moderate_Blight,57.0
sample1306.npy,2,Moderate_Blight,55.0
sample2622.npy,2,Moderate_Blight,65.0
sample1834.npy,2,Moderate_Blight,41.0
sample123.npy,3,Severe_Outbreak,84.0
sample133.npy,3,Severe_Outbreak,85.0
sample550.npy,3,Severe_Outbreak,77.0
sample1245.npy,3,Severe_Outbreak,94.0
sample1628.npy,3,Severe_Outbreak,80.0
sample613.npy,1,Early_Stress,29.0
sample1220.npy,2,Moderate_Blight,54.0
sample263.npy,1,Early_Stress,22.0
sample142.npy,2,Moderate_Blight,63.0
sample2260.npy,1,Early_Stress,16.0
sample2281.npy,2,Moderate_Blight,56.0
sample2379.npy,1,Early_Stress,31.0
sample2248.npy,0,Healthy,11.0
sample369.npy,2,Moderate_Blight,38.0
sample2629.npy,3,Severe_Outbreak,78.0
sample2394.npy,2,Moderate_Blight,53.0
sample1226.npy,3,Severe_Outbreak,75.0
sample1373.npy,3,Severe_Outbreak,77.0
sample36.npy,3,Severe_Outbreak,90.0
sample2075.npy,1,Early_Stress,21.0
sample319.npy,2,Moderate_Blight,64.0
sample1280.npy,2,Moderate_Blight,63.0
sample1805.npy,2,Moderate_Blight,52.0
sample2019.npy,0,Healthy,13.0
sample926.npy,1,Early_Stress,16.0
sample1014.npy,0,Healthy,13.0
sample991.npy,3,Severe_Outbreak,66.0
sample1650.npy,1,Early_Stress,32.0
sample988.npy,3,Severe_Outbreak,95.0
sample1885.npy,3,Severe_Outbreak,73.0
sample618.npy,3,Severe_Outbreak,77.0
sample527.npy,0,Healthy,8.0
sample1328.npy,3,Severe_Outbreak,67.0
sample2492.npy,1,Early_Stress,17.0
sample1165.npy,1,Early_Stress,18.0
sample1889.npy,2,Moderate_Blight,49.0
sample2488.npy,2,Moderate_Blight,37.0
sample2076.npy,2,Moderate_Blight,42.0
sample2316.npy,0,Healthy,12.0
sample581.npy,0,Healthy,8.0
sample200.npy,2,Moderate_Blight,37.0
sample116.npy,3,Severe_Outbreak,71.0
sample1559.npy,3,Severe_Outbreak,66.0
sample2363.npy,1,Early_Stress,30.0
sample2059.npy,0,Healthy,15.0
sample255.npy,3,Severe_Outbreak,86.0
sample310.npy,2,Moderate_Blight,43.0
sample1554.npy,0,Healthy,9.0
sample797.npy,1,Early_Stress,30.0
sample1897.npy,0,Healthy,14.0
sample1842.npy,1,Early_Stress,27.0
sample1335.npy,3,Severe_Outbreak,89.0
sample2436.npy,3,Severe_Outbreak,87.0
sample516.npy,1,Early_Stress,21.0
sample1535.npy,3,Severe_Outbreak,76.0
sample1655.npy,1,Early_Stress,17.0
sample1745.npy,3,Severe_Outbreak,86.0
sample161.npy,1,Early_Stress,35.0
sample32.npy,3,Severe_Outbreak,98.0
sample1123.npy,3,Severe_Outbreak,82.0
sample1567.npy,3,Severe_Outbreak,81.0
sample1301.npy,1,Early_Stress,28.0
sample2588.npy,0,Healthy,11.0
sample431.npy,1,Early_Stress,16.0
sample19.npy,0,Healthy,4.0
sample815.npy,0,Healthy,9.0
sample812.npy,0,Healthy,2.0
sample1640.npy,1,Early_Stress,18.0
sample1937.npy,3,Severe_Outbreak,83.0
sample2405.npy,1,Early_Stress,33.0
sample2380.npy,2,Moderate_Blight,65.0
sample254.npy,3,Severe_Outbreak,96.0
sample806.npy,1,Early_Stress,20.0
sample60.npy,0,Healthy,3.0
sample2001.npy,1,Early_Stress,25.0
sample141.npy,2,Moderate_Blight,42.0
sample2101.npy,2,Moderate_Blight,44.0
sample2651.npy,3,Severe_Outbreak,95.0
sample974.npy,0,Healthy,10.0
sample462.npy,2,Moderate_Blight,41.0
sample1996.npy,1,Early_Stress,16.0
sample2487.npy,2,Moderate_Blight,45.0
sample1305.npy,2,Moderate_Blight,54.0
sample2557.npy,2,Moderate_Blight,63.0
sample839.npy,0,Healthy,8.0
sample605.npy,2,Moderate_Blight,43.0
sample2368.npy,3,Severe_Outbreak,92.0
sample2253.npy,3,Severe_Outbreak,75.0
sample611.npy,2,Moderate_Blight,41.0
sample1736.npy,3,Severe_Outbreak,74.0
sample1962.npy,2,Moderate_Blight,47.0
sample1248.npy,0,Healthy,2.0
sample372.npy,2,Moderate_Blight,63.0
sample1780.npy,3,Severe_Outbreak,86.0
sample1092.npy,2,Moderate_Blight,53.0
sample46.npy,1,Early_Stress,31.0
sample1098.npy,2,Moderate_Blight,39.0
sample284.npy,0,Healthy,11.0
sample990.npy,1,Early_Stress,33.0
sample2591.npy,3,Severe_Outbreak,83.0
sample2460.npy,2,Moderate_Blight,46.0
sample2311.npy,1,Early_Stress,25.0
sample2467.npy,3,Severe_Outbreak,74.0
sample387.npy,1,Early_Stress,29.0
sample457.npy,1,Early_Stress,25.0
sample2307.npy,0,Healthy,15.0
sample2609.npy,1,Early_Stress,28.0
sample1642.npy,1,Early_Stress,27.0
sample1066.npy,3,Severe_Outbreak,66.0
sample641.npy,0,Healthy,5.0
sample908.npy,3,Severe_Outbreak,99.0
sample1434.npy,1,Early_Stress,34.0
sample690.npy,3,Severe_Outbreak,71.0
sample2523.npy,2,Moderate_Blight,59.0
sample96.npy,3,Severe_Outbreak,88.0
sample2055.npy,1,Early_Stress,30.0
sample573.npy,0,Healthy,2.0
sample2580.npy,3,Severe_Outbreak,76.0
sample330.npy,3,Severe_Outbreak,71.0
sample2547.npy,2,Moderate_Blight,54.0
sample1366.npy,2,Moderate_Blight,52.0
sample1683.npy,2,Moderate_Blight,56.0
sample2461.npy,2,Moderate_Blight,38.0
sample291.npy,3,Severe_Outbreak,93.0
sample498.npy,1,Early_Stress,24.0
sample1089.npy,2,Moderate_Blight,42.0
sample2200.npy,2,Moderate_Blight,52.0
sample49.npy,2,Moderate_Blight,53.0
sample1670.npy,0,Healthy,1.0
sample1727.npy,1,Early_Stress,21.0
sample817.npy,2,Moderate_Blight,51.0
sample2413.npy,3,Severe_Outbreak,91.0
sample592.npy,2,Moderate_Blight,57.0
sample2537.npy,2,Moderate_Blight,55.0
sample2501.npy,1,Early_Stress,33.0
sample1134.npy,2,Moderate_Blight,50.0
sample2574.npy,3,Severe_Outbreak,66.0
sample2540.npy,3,Severe_Outbreak,96.0
sample2419.npy,0,Healthy,6.0
sample2541.npy,2,Moderate_Blight,48.0
sample1624.npy,1,Early_Stress,27.0
sample1738.npy,0,Healthy,14.0
sample2249.npy,2,Moderate_Blight,44.0
sample40.npy,3,Severe_Outbreak,66.0
sample2546.npy,0,Healthy,7.0
sample386.npy,2,Moderate_Blight,42.0
sample1632.npy,1,Early_Stress,26.0
sample721.npy,1,Early_Stress,16.0
sample1830.npy,3,Severe_Outbreak,76.0
sample2283.npy,0,Healthy,12.0
sample1816.npy,2,Moderate_Blight,51.0
sample140.npy,3,Severe_Outbreak,78.0
sample2594.npy,2,Moderate_Blight,57.0
sample428.npy,3,Severe_Outbreak,80.0
sample2317.npy,3,Severe_Outbreak,74.0
sample1151.npy,2,Moderate_Blight,51.0
sample1659.npy,0,Healthy,14.0
sample2696.npy,0,Healthy,5.0
sample2180.npy,1,Early_Stress,22.0
sample1024.npy,3,Severe_Outbreak,72.0
sample2442.npy,0,Healthy,4.0
sample2634.npy,3,Severe_Outbreak,80.0
sample2506.npy,0,Healthy,11.0
sample189.npy,2,Moderate_Blight,45.0
sample205.npy,2,Moderate_Blight,39.0
sample1938.npy,3,Severe_Outbreak,82.0
sample398.npy,2,Moderate_Blight,45.0
sample773.npy,2,Moderate_Blight,50.0
sample480.npy,2,Moderate_Blight,57.0
sample2242.npy,2,Moderate_Blight,46.0
sample1038.npy,3,Severe_Outbreak,90.0
sample717.npy,3,Severe_Outbreak,83.0
sample297.npy,0,Healthy,10.0
sample376.npy,2,Moderate_Blight,61.0
sample2498.npy,2,Moderate_Blight,40.0
sample308.npy,2,Moderate_Blight,60.0
sample154.npy,2,Moderate_Blight,60.0
sample201.npy,2,Moderate_Blight,44.0
sample1026.npy,0,Healthy,13.0
sample1399.npy,1,Early_Stress,30.0
sample2451.npy,2,Moderate_Blight,47.0
sample770.npy,1,Early_Stress,25.0
sample1445.npy,2,Moderate_Blight,38.0
sample2133.npy,1,Early_Stress,22.0
sample2172.npy,2,Moderate_Blight,40.0
sample939.npy,2,Moderate_Blight,57.0
sample2245.npy,1,Early_Stress,22.0
sample2175.npy,1,Early_Stress,32.0
sample1213.npy,3,Severe_Outbreak,93.0
sample1498.npy,2,Moderate_Blight,37.0
sample146.npy,1,Early_Stress,26.0
sample332.npy,3,Severe_Outbreak,75.0
sample210.npy,3,Severe_Outbreak,81.0
sample2025.npy,0,Healthy,5.0
sample164.npy,3,Severe_Outbreak,98.0
sample1663.npy,0,Healthy,12.0
sample719.npy,3,Severe_Outbreak,76.0
sample1053.npy,2,Moderate_Blight,40.0
sample156.npy,3,Severe_Outbreak,92.0
sample2064.npy,2,Moderate_Blight,36.0
sample517.npy,3,Severe_Outbreak,83.0
sample1534.npy,3,Severe_Outbreak,83.0
sample2174.npy,2,Moderate_Blight,37.0
sample224.npy,2,Moderate_Blight,63.0
sample68.npy,0,Healthy,15.0
sample1847.npy,2,Moderate_Blight,49.0
sample833.npy,3,Severe_Outbreak,76.0
sample2125.npy,2,Moderate_Blight,51.0
sample1815.npy,2,Moderate_Blight,44.0
sample2152.npy,0,Healthy,12.0
sample50.npy,3,Severe_Outbreak,74.0
sample948.npy,2,Moderate_Blight,39.0
sample2658.npy,0,Healthy,6.0
sample831.npy,1,Early_Stress,30.0
sample2029.npy,3,Severe_Outbreak,76.0
sample492.npy,3,Severe_Outbreak,99.0
sample1637.npy,0,Healthy,15.0
sample335.npy,3,Severe_Outbreak,96.0
sample1921.npy,1,Early_Stress,16.0
sample1672.npy,3,Severe_Outbreak,71.0
sample470.npy,2,Moderate_Blight,43.0
sample4.npy,3,Severe_Outbreak,70.0
sample1463.npy,2,Moderate_Blight,50.0
sample1074.npy,0,Healthy,12.0
sample726.npy,1,Early_Stress,22.0
sample2179.npy,2,Moderate_Blight,47.0
sample1824.npy,3,Severe_Outbreak,97.0
sample2265.npy,1,Early_Stress,27.0
sample809.npy,3,Severe_Outbreak,72.0
sample199.npy,1,Early_Stress,35.0
sample1136.npy,0,Healthy,9.0
sample1699.npy,0,Healthy,2.0
sample1298.npy,1,Early_Stress,20.0
sample1006.npy,3,Severe_Outbreak,74.0
sample1850.npy,1,Early_Stress,17.0
sample2711.npy,3,Severe_Outbreak,92.0
sample1662.npy,3,Severe_Outbreak,74.0
sample181.npy,3,Severe_Outbreak,75.0
sample1422.npy,2,Moderate_Blight,57.0
sample1164.npy,0,Healthy,7.0
sample1149.npy,3,Severe_Outbreak,83.0
sample716.npy,0,Healthy,4.0
sample1407.npy,0,Healthy,8.0
sample1442.npy,2,Moderate_Blight,37.0
sample804.npy,0,Healthy,14.0
sample202.npy,0,Healthy,4.0
sample2181.npy,3,Severe_Outbreak,86.0
sample368.npy,2,Moderate_Blight,39.0
sample2000.npy,3,Severe_Outbreak,90.0
sample887.npy,2,Moderate_Blight,38.0
sample2299.npy,2,Moderate_Blight,42.0
sample2409.npy,3,Severe_Outbreak,80.0
sample2596.npy,3,Severe_Outbreak,95.0
sample868.npy,0,Healthy,14.0
sample2589.npy,3,Severe_Outbreak,75.0
sample2625.npy,1,Early_Stress,24.0
sample460.npy,3,Severe_Outbreak,86.0
sample39.npy,2,Moderate_Blight,48.0
sample426.npy,0,Healthy,2.0
sample1296.npy,3,Severe_Outbreak,93.0
sample139.npy,2,Moderate_Blight,61.0
sample270.npy,3,Severe_Outbreak,89.0
sample873.npy,1,Early_Stress,19.0
sample1750.npy,1,Early_Stress,22.0
sample486.npy,3,Severe_Outbreak,76.0
sample2628.npy,2,Moderate_Blight,61.0
sample2274.npy,1,Early_Stress,33.0
sample2082.npy,3,Severe_Outbreak,99.0
sample2350.npy,3,Severe_Outbreak,66.0
sample2407.npy,2,Moderate_Blight,37.0
sample1079.npy,2,Moderate_Blight,63.0
sample2264.npy,1,Early_Stress,31.0
sample942.npy,0,Healthy,15.0
sample2334.npy,0,Healthy,14.0
sample1700.npy,3,Severe_Outbreak,96.0
sample619.npy,1,Early_Stress,22.0
sample104.npy,2,Moderate_Blight,40.0
sample475.npy,2,Moderate_Blight,63.0
sample215.npy,1,Early_Stress,22.0
sample355.npy,2,Moderate_Blight,39.0
sample2691.npy,1,Early_Stress,17.0
sample2121.npy,3,Severe_Outbreak,84.0
sample1102.npy,0,Healthy,3.0
sample84.npy,3,Severe_Outbreak,74.0
sample1890.npy,2,Moderate_Blight,58.0
sample1452.npy,0,Healthy,2.0
sample2689.npy,1,Early_Stress,29.0
sample190.npy,2,Moderate_Blight,50.0
sample207.npy,3,Severe_Outbreak,92.0
sample2256.npy,2,Moderate_Blight,56.0
sample1531.npy,0,Healthy,2.0
sample1693.npy,2,Moderate_Blight,42.0
sample1016.npy,2,Moderate_Blight,52.0
sample193.npy,2,Moderate_Blight,54.0
sample2303.npy,0,Healthy,9.0
sample561.npy,1,Early_Stress,23.0
sample1258.npy,2,Moderate_Blight,59.0
sample707.npy,2,Moderate_Blight,46.0
sample1387.npy,0,Healthy,15.0
sample2197.npy,1,Early_Stress,34.0
sample2455.npy,0,Healthy,4.0
sample1603.npy,0,Healthy,4.0
sample1029.npy,3,Severe_Outbreak,70.0
sample2208.npy,1,Early_Stress,35.0
sample1651.npy,3,Severe_Outbreak,75.0
sample1858.npy,3,Severe_Outbreak,72.0
sample966.npy,1,Early_Stress,35.0
sample1194.npy,3,Severe_Outbreak,88.0
sample1892.npy,0,Healthy,11.0
sample2049.npy,0,Healthy,15.0
sample1295.npy,0,Healthy,3.0
sample1505.npy,2,Moderate_Blight,42.0
sample2246.npy,2,Moderate_Blight,36.0
sample197.npy,0,Healthy,8.0
sample44.npy,1,Early_Stress,24.0
sample1308.npy,3,Severe_Outbreak,82.0
sample1133.npy,3,Severe_Outbreak,99.0
sample456.npy,2,Moderate_Blight,46.0
sample518.npy,0,Healthy,11.0
sample1999.npy,3,Severe_Outbreak,81.0
sample1765.npy,1,Early_Stress,29.0
sample1871.npy,2,Moderate_Blight,63.0
sample1967.npy,1,Early_Stress,28.0
sample928.npy,1,Early_Stress,26.0
sample1140.npy,1,Early_Stress,16.0
sample871.npy,2,Moderate_Blight,55.0
sample273.npy,3,Severe_Outbreak,96.0
sample1903.npy,1,Early_Stress,18.0
sample458.npy,3,Severe_Outbreak,78.0
sample606.npy,0,Healthy,13.0
sample115.npy,3,Severe_Outbreak,92.0
sample71.npy,2,Moderate_Blight,62.0
sample2373.npy,2,Moderate_Blight,47.0
sample85.npy,0,Healthy,5.0
sample2084.npy,2,Moderate_Blight,51.0
sample365.npy,2,Moderate_Blight,60.0
sample976.npy,0,Healthy,7.0
sample2493.npy,3,Severe_Outbreak,77.0
sample280.npy,2,Moderate_Blight,63.0
sample433.npy,0,Healthy,11.0
sample178.npy,1,Early_Stress,22.0
sample753.npy,3,Severe_Outbreak,95.0
sample1846.npy,0,Healthy,1.0
sample944.npy,3,Severe_Outbreak,80.0
sample2399.npy,0,Healthy,4.0
sample1312.npy,2,Moderate_Blight,54.0
sample59.npy,1,Early_Stress,21.0
sample978.npy,3,Severe_Outbreak,94.0
sample2522.npy,1,Early_Stress,19.0
sample1348.npy,2,Moderate_Blight,45.0
sample2699.npy,2,Moderate_Blight,63.0
sample749.npy,2,Moderate_Blight,37.0
sample305.npy,2,Moderate_Blight,64.0
sample121.npy,1,Early_Stress,16.0
sample2600.npy,0,Healthy,3.0
sample1844.npy,1,Early_Stress,30.0
sample659.npy,2,Moderate_Blight,53.0
sample1282.npy,0,Healthy,12.0
sample2314.npy,1,Early_Stress,30.0
sample941.npy,2,Moderate_Blight,53.0
sample2635.npy,0,Healthy,6.0
sample21.npy,2,Moderate_Blight,59.0
sample1873.npy,1,Early_Stress,25.0
sample230.npy,3,Severe_Outbreak,68.0
sample1596.npy,2,Moderate_Blight,37.0
sample1843.npy,3,Severe_Outbreak,66.0
sample1334.npy,0,Healthy,11.0
sample1510.npy,2,Moderate_Blight,36.0
sample1923.npy,3,Severe_Outbreak,88.0
sample1743.npy,0,Healthy,6.0
sample1886.npy,2,Moderate_Blight,58.0
sample771.npy,2,Moderate_Blight,46.0
sample2577.npy,2,Moderate_Blight,61.0
sample2482.npy,2,Moderate_Blight,49.0
sample660.npy,0,Healthy,2.0
sample377.npy,1,Early_Stress,33.0
sample2649.npy,3,Severe_Outbreak,70.0
sample1733.npy,0,Healthy,3.0
sample2289.npy,1,Early_Stress,22.0
sample1701.npy,2,Moderate_Blight,43.0
sample218.npy,1,Early_Stress,21.0
sample2631.npy,2,Moderate_Blight,38.0
sample899.npy,2,Moderate_Blight,36.0
sample1949.npy,2,Moderate_Blight,63.0
sample440.npy,1,Early_Stress,19.0
sample1913.npy,3,Severe_Outbreak,100.0
sample2262.npy,3,Severe_Outbreak,69.0
sample380.npy,2,Moderate_Blight,42.0
sample587.npy,2,Moderate_Blight,43.0
sample669.npy,2,Moderate_Blight,56.0
sample1114.npy,1,Early_Stress,21.0
sample17.npy,0,Healthy,2.0
sample556.npy,3,Severe_Outbreak,91.0
sample2213.npy,1,Early_Stress,35.0
sample1908.npy,2,Moderate_Blight,41.0
sample1320.npy,1,Early_Stress,25.0
sample1904.npy,1,Early_Stress,33.0
sample2336.npy,3,Severe_Outbreak,78.0
sample1615.npy,1,Early_Stress,20.0
sample1746.npy,2,Moderate_Blight,61.0
sample269.npy,0,Healthy,8.0
sample2582.npy,3,Severe_Outbreak,92.0
sample259.npy,2,Moderate_Blight,38.0
sample1888.npy,3,Severe_Outbreak,83.0
sample2110.npy,1,Early_Stress,19.0
sample634.npy,0,Healthy,1.0
sample731.npy,3,Severe_Outbreak,77.0
sample1127.npy,0,Healthy,7.0
sample1197.npy,3,Severe_Outbreak,78.0
sample563.npy,2,Moderate_Blight,63.0
sample324.npy,2,Moderate_Blight,45.0
sample729.npy,0,Healthy,5.0
sample371.npy,3,Severe_Outbreak,88.0
sample2559.npy,2,Moderate_Blight,47.0
sample1020.npy,3,Severe_Outbreak,72.0
sample1641.npy,1,Early_Stress,31.0
sample2042.npy,2,Moderate_Blight,48.0
sample2575.npy,2,Moderate_Blight,46.0
sample1786.npy,2,Moderate_Blight,63.0
sample2568.npy,3,Severe_Outbreak,79.0
sample100.npy,2,Moderate_Blight,41.0
sample521.npy,0,Healthy,2.0
sample403.npy,0,Healthy,0.0
sample863.npy,3,Severe_Outbreak,79.0
sample363.npy,3,Severe_Outbreak,100.0
sample2185.npy,0,Healthy,12.0
sample1680.npy,3,Severe_Outbreak,99.0
sample1565.npy,3,Severe_Outbreak,73.0
sample1086.npy,3,Severe_Outbreak,87.0
sample2570.npy,2,Moderate_Blight,51.0
sample1117.npy,0,Healthy,5.0
sample2539.npy,3,Severe_Outbreak,72.0
sample1760.npy,0,Healthy,12.0
sample1292.npy,3,Severe_Outbreak,98.0
sample361.npy,2,Moderate_Blight,55.0
sample2553.npy,3,Severe_Outbreak,72.0
sample2157.npy,0,Healthy,1.0
sample2505.npy,3,Severe_Outbreak,82.0
sample925.npy,3,Severe_Outbreak,75.0
sample1013.npy,3,Severe_Outbreak,81.0
sample847.npy,1,Early_Stress,17.0
sample1854.npy,0,Healthy,5.0
sample1195.npy,2,Moderate_Blight,41.0
sample295.npy,2,Moderate_Blight,44.0
sample504.npy,0,Healthy,5.0
sample2065.npy,2,Moderate_Blight,39.0
sample31.npy,1,Early_Stress,30.0
sample907.npy,2,Moderate_Blight,61.0
sample177.npy,3,Severe_Outbreak,69.0
sample2494.npy,3,Severe_Outbreak,94.0
sample1466.npy,2,Moderate_Blight,50.0
sample2392.npy,2,Moderate_Blight,48.0
sample1539.npy,2,Moderate_Blight,42.0
sample1177.npy,3,Severe_Outbreak,79.0
sample2150.npy,3,Severe_Outbreak,91.0
sample1260.npy,0,Healthy,11.0
sample1857.npy,3,Severe_Outbreak,82.0
sample858.npy,3,Severe_Outbreak,75.0
sample63.npy,0,Healthy,0.0
sample888.npy,0,Healthy,5.0
sample2009.npy,2,Moderate_Blight,49.0
sample404.npy,3,Severe_Outbreak,94.0
sample1496.npy,2,Moderate_Blight,38.0
sample1141.npy,1,Early_Stress,18.0
sample1379.npy,3,Severe_Outbreak,88.0
sample1831.npy,3,Severe_Outbreak,96.0
sample813.npy,1,Early_Stress,16.0
sample1430.npy,3,Severe_Outbreak,73.0
sample275.npy,0,Healthy,11.0
sample2524.npy,0,Healthy,9.0
sample661.npy,1,Early_Stress,19.0
sample317.npy,3,Severe_Outbreak,98.0
sample2372.npy,3,Severe_Outbreak,94.0
sample2325.npy,2,Moderate_Blight,60.0
sample149.npy,0,Healthy,8.0
sample2083.npy,2,Moderate_Blight,57.0
sample1352.npy,3,Severe_Outbreak,85.0
sample1521.npy,2,Moderate_Blight,64.0
sample2503.npy,2,Moderate_Blight,54.0
sample821.npy,3,Severe_Outbreak,87.0
sample311.npy,1,Early_Stress,17.0
sample775.npy,1,Early_Stress,21.0
sample2477.npy,2,Moderate_Blight,54.0
sample173.npy,3,Severe_Outbreak,66.0
sample897.npy,1,Early_Stress,24.0
sample1907.npy,2,Moderate_Blight,37.0
sample2124.npy,1,Early_Stress,17.0
sample304.npy,3,Severe_Outbreak,74.0
sample159.npy,2,Moderate_Blight,63.0
sample725.npy,1,Early_Stress,34.0
sample1129.npy,2,Moderate_Blight,47.0
sample688.npy,1,Early_Stress,24.0
sample1943.npy,2,Moderate_Blight,51.0
sample1380.npy,1,Early_Stress,17.0
sample2496.npy,3,Severe_Outbreak,90.0
sample2544.npy,3,Severe_Outbreak,67.0
sample1720.npy,3,Severe_Outbreak,98.0
sample842.npy,2,Moderate_Blight,65.0
sample1555.npy,2,Moderate_Blight,60.0
sample2188.npy,3,Severe_Outbreak,84.0
sample1267.npy,1,Early_Stress,17.0
sample1362.npy,3,Severe_Outbreak,94.0
sample1080.npy,2,Moderate_Blight,59.0
sample559.npy,3,Severe_Outbreak,73.0
sample2597.npy,0,Healthy,2.0
sample963.npy,2,Moderate_Blight,38.0
sample1119.npy,2,Moderate_Blight,41.0
sample2690.npy,2,Moderate_Blight,46.0
sample267.npy,2,Moderate_Blight,64.0
sample337.npy,3,Severe_Outbreak,86.0
sample2263.npy,2,Moderate_Blight,50.0
sample567.npy,0,Healthy,6.0
sample962.npy,2,Moderate_Blight,55.0
sample2070.npy,3,Severe_Outbreak,92.0
sample1653.npy,0,Healthy,14.0
sample2184.npy,3,Severe_Outbreak,71.0
sample467.npy,3,Severe_Outbreak,98.0
sample1243.npy,3,Severe_Outbreak,96.0
sample420.npy,3,Severe_Outbreak,70.0
sample582.npy,3,Severe_Outbreak,85.0
sample45.npy,3,Severe_Outbreak,97.0
sample2236.npy,3,Severe_Outbreak,94.0
sample679.npy,3,Severe_Outbreak,66.0
sample1827.npy,3,Severe_Outbreak,95.0
sample886.npy,3,Severe_Outbreak,90.0
sample2189.npy,2,Moderate_Blight,62.0
sample651.npy,1,Early_Stress,25.0
sample8.npy,1,Early_Stress,33.0
sample152.npy,1,Early_Stress,23.0
sample970.npy,3,Severe_Outbreak,87.0
sample992.npy,3,Severe_Outbreak,94.0
sample1339.npy,1,Early_Stress,32.0
sample1300.npy,0,Healthy,9.0
sample425.npy,3,Severe_Outbreak,68.0
sample856.npy,0,Healthy,12.0
sample2445.npy,2,Moderate_Blight,64.0
sample2007.npy,3,Severe_Outbreak,83.0
