id,nearest_id,similarity,label,nearest_label,same_label
sample1990.npy,sample2163.npy,0.9999375,94,71,False
sample2576.npy,sample2623.npy,0.99994814,49,31,False
sample407.npy,sample495.npy,0.9999608,100,47,False
sample179.npy,sample248.npy,0.9999632,95,50,False
sample2187.npy,sample345.npy,0.9999719,93,12,False
sample575.npy,sample567.npy,0.99995446,20,6,False
sample2719.npy,sample933.npy,0.99995804,18,5,False
sample715.npy,sample2299.npy,0.9999419,19,42,False
sample1413.npy,sample1684.npy,0.99996996,93,20,False
sample932.npy,sample1430.npy,0.9999783,21,73,False
sample1952.npy,sample1687.npy,0.99997586,94,29,False
sample1817.npy,sample1348.npy,0.99998266,78,45,False
sample2484.npy,sample1638.npy,0.9999635,49,100,False
sample329.npy,sample1066.npy,0.9996796,25,66,False
sample754.npy,sample689.npy,0.99995995,19,66,False
sample1343.npy,sample1678.npy,0.9999781,13,90,False
sample2556.npy,sample645.npy,0.99995905,59,91,False
sample2475.npy,sample2474.npy,0.99995553,30,40,False
sample2429.npy,sample2228.npy,0.99996537,77,67,False
sample1619.npy,sample1630.npy,0.9999766,97,15,False
sample72.npy,sample407.npy,0.9999168,12,100,False
sample1276.npy,sample1678.npy,0.99997324,31,90,False
sample118.npy,sample2710.npy,0.99993676,0,69,False
sample980.npy,sample981.npy,0.99991477,24,81,False
sample2147.npy,sample2453.npy,0.99997157,88,37,False
sample1799.npy,sample2511.npy,0.9999553,21,29,False
sample2218.npy,sample1424.npy,0.9999696,41,81,False
sample262.npy,sample460.npy,0.9999627,98,86,False
sample2241.npy,sample1635.npy,0.9999176,52,77,False
sample2718.npy,sample462.npy,0.99994946,18,41,False
sample1173.npy,sample1262.npy,0.99997425,66,5,False
sample463.npy,sample1092.npy,0.99993503,95,53,False
sample1436.npy,sample867.npy,0.99995506,97,54,False
sample1825.npy,sample1429.npy,0.9999615,90,2,False
sample1250.npy,sample1105.npy,0.9999779,46,41,False
sample2089.npy,sample1462.npy,0.9999474,14,59,False
sample640.npy,sample506.npy,0.9999728,12,19,False
sample1515.npy,sample1508.npy,0.99994284,69,69,True
sample1896.npy,sample590.npy,0.9999387,75,66,False
sample1528.npy,sample100.npy,0.9999608,30,41,False
sample2340.npy,sample2407.npy,0.9999778,85,37,False
sample995.npy,sample1325.npy,0.99989104,52,64,False
sample616.npy,sample456.npy,0.9999679,47,46,False
sample1608.npy,sample1275.npy,0.99997634,58,95,False
sample225.npy,sample158.npy,0.9999476,61,92,False
sample1771.npy,sample1034.npy,0.9999823,78,14,False
sample1403.npy,sample1872.npy,0.9999461,60,62,False
sample2550.npy,sample2483.npy,0.99998474,92,87,False
sample2310.npy,sample2175.npy,0.99992293,99,32,False
sample396.npy,sample800.npy,0.9999611,82,60,False
sample469.npy,sample541.npy,0.9999247,4,2,False
sample370.npy,sample1657.npy,0.9999525,34,21,False
sample1266.npy,sample1193.npy,0.99997497,21,39,False
sample1530.npy,sample992.npy,0.9999578,24,94,False
sample788.npy,sample1830.npy,0.9999156,59,76,False
sample235.npy,sample2689.npy,0.9999577,60,29,False
sample2068.npy,sample1666.npy,0.99996483,59,73,False
sample389.npy,sample583.npy,0.999967,59,31,False
sample1384.npy,sample386.npy,0.9999547,56,42,False
sample1482.npy,sample1558.npy,0.9999735,87,89,False
sample1950.npy,sample1481.npy,0.9999544,49,14,False
sample2390.npy,sample2295.npy,0.9999459,40,68,False
sample597.npy,sample397.npy,0.99997234,53,30,False
sample2402.npy,sample2335.npy,0.99994785,35,12,False
sample111.npy,sample2630.npy,0.99994653,14,36,False
sample541.npy,sample469.npy,0.9999247,2,4,False
sample2360.npy,sample2092.npy,0.99967766,21,20,False
sample2602.npy,sample2533.npy,0.99996746,2,87,False
sample723.npy,sample722.npy,0.9999692,40,94,False
sample2514.npy,sample531.npy,0.9999741,95,81,False
sample1501.npy,sample768.npy,0.99997413,52,78,False
sample2661.npy,sample73.npy,0.99995565,50,35,False
sample955.npy,sample1283.npy,0.99995756,89,35,False
sample836.npy,sample769.npy,0.99997926,11,16,False
sample1514.npy,sample1581.npy,0.9999533,75,39,False
sample1318.npy,sample1451.npy,0.9999276,17,14,False
sample1083.npy,sample1147.npy,0.9999825,29,59,False
sample2054.npy,sample382.npy,0.99988866,85,77,False
sample302.npy,sample2050.npy,0.99994004,78,61,False
sample2227.npy,sample2064.npy,0.9999718,76,36,False
sample2463.npy,sample404.npy,0.99993706,44,94,False
sample1629.npy,sample1562.npy,0.999901,94,36,False
sample599.npy,sample2648.npy,0.99995583,2,97,False
sample1314.npy,sample1970.npy,0.9999229,53,78,False
sample2165.npy,sample613.npy,0.9999034,56,29,False
sample461.npy,sample182.npy,0.9999541,83,25,False
sample2706.npy,sample1651.npy,0.9999443,26,75,False
sample2024.npy,sample482.npy,0.99994695,73,1,False
sample233.npy,sample988.npy,0.9999557,94,95,False
sample2088.npy,sample879.npy,0.999964,6,99,False
sample922.npy,sample746.npy,0.99998665,16,97,False
sample584.npy,sample651.npy,0.9999636,30,25,False
sample1409.npy,sample2010.npy,0.9999723,47,99,False
sample1823.npy,sample1620.npy,0.9999582,71,43,False
sample2080.npy,sample863.npy,0.99997276,34,79,False
sample2565.npy,sample1048.npy,0.9999211,98,44,False
sample1034.npy,sample1771.npy,0.9999823,14,78,False
sample1879.npy,sample1278.npy,0.9999735,53,40,False
sample818.npy,sample2234.npy,0.9999661,19,37,False
sample1887.npy,sample1286.npy,0.99997413,34,95,False
sample2466.npy,sample2600.npy,0.9999664,46,3,False
sample1036.npy,sample2576.npy,0.9998799,62,49,False
sample232.npy,sample1591.npy,0.9999432,58,98,False
sample1153.npy,sample1155.npy,0.9999887,23,0,False
sample1665.npy,sample1999.npy,0.9999405,66,81,False
sample878.npy,sample852.npy,0.9999687,79,62,False
sample391.npy,sample2202.npy,0.99995124,28,7,False
sample2633.npy,sample2628.npy,0.9999634,35,61,False
sample1572.npy,sample1463.npy,0.99994296,98,50,False
sample2433.npy,sample2063.npy,0.9999338,10,4,False
sample1522.npy,sample1455.npy,0.9999693,66,30,False
sample2648.npy,sample462.npy,0.99996823,97,41,False
sample2225.npy,sample1461.npy,0.9999423,40,54,False
sample1804.npy,sample2512.npy,0.99993503,16,92,False
sample95.npy,sample363.npy,0.9999791,92,100,False
sample1703.npy,sample931.npy,0.99997383,3,40,False
sample1144.npy,sample1113.npy,0.9999801,6,27,False
sample443.npy,sample2507.npy,0.9999573,88,78,False
sample1056.npy,sample1055.npy,0.99993163,92,73,False
sample1766.npy,sample2298.npy,0.9999549,62,12,False
sample265.npy,sample96.npy,0.9999315,6,88,False
sample914.npy,sample490.npy,0.9999546,16,8,False
sample1940.npy,sample2073.npy,0.99990785,45,15,False
sample631.npy,sample1770.npy,0.9999698,12,39,False
sample300.npy,sample485.npy,0.99981743,40,47,False
sample2234.npy,sample818.npy,0.9999661,37,19,False
sample1965.npy,sample2238.npy,0.99996996,25,14,False
sample1049.npy,sample1050.npy,0.9999194,89,98,False
sample2662.npy,sample2593.npy,0.9999088,100,66,False
sample1456.npy,sample1461.npy,0.9999577,100,54,False
sample2479.npy,sample358.npy,0.9999081,27,7,False
sample2526.npy,sample2459.npy,0.99995244,89,96,False
sample2491.npy,sample1779.npy,0.9999168,76,51,False
sample2134.npy,sample2067.npy,0.9999087,1,30,False
sample999.npy,sample1497.npy,0.99995285,57,36,False
sample87.npy,sample224.npy,0.9999598,71,63,False
sample1696.npy,sample1830.npy,0.99996305,6,76,False
sample846.npy,sample556.npy,0.9999659,84,91,False
sample2306.npy,sample2239.npy,0.999986,33,78,False
sample745.npy,sample812.npy,0.9999644,11,2,False
sample1979.npy,sample2110.npy,0.99993527,40,19,False
sample2686.npy,sample2175.npy,0.9999417,82,32,False
sample2251.npy,sample2122.npy,0.9999833,2,69,False
sample547.npy,sample413.npy,0.9998446,31,36,False
sample2048.npy,sample2257.npy,0.9999555,4,34,False
sample1869.npy,sample1735.npy,0.99997056,57,95,False
sample2239.npy,sample2306.npy,0.999986,78,33,False
sample1527.npy,sample1520.npy,0.99994946,18,41,False
sample1855.npy,sample2639.npy,0.99996406,37,53,False
sample1635.npy,sample1362.npy,0.9999482,77,94,False
sample1264.npy,sample1188.npy,0.9999727,83,74,False
sample1131.npy,sample1078.npy,0.99997586,63,79,False
sample2555.npy,sample168.npy,0.9999543,17,47,False
sample2637.npy,sample252.npy,0.9999556,57,82,False
sample204.npy,sample1844.npy,0.9999385,61,30,False
sample1002.npy,sample400.npy,0.9997993,34,27,False
sample151.npy,sample2600.npy,0.99996597,85,3,False
sample1306.npy,sample1149.npy,0.99997324,55,83,False
sample2622.npy,sample101.npy,0.99992484,65,16,False
sample1834.npy,sample1832.npy,0.99995786,41,44,False
sample123.npy,sample1731.npy,0.9999494,84,74,False
sample550.npy,sample2301.npy,0.9999632,77,1,False
sample1245.npy,sample1158.npy,0.9999571,94,44,False
sample1628.npy,sample2045.npy,0.9999239,80,94,False
sample613.npy,sample2053.npy,0.99994314,29,91,False
sample1220.npy,sample954.npy,0.99994963,54,23,False
sample263.npy,sample398.npy,0.9999219,22,45,False
sample142.npy,sample723.npy,0.9999676,63,40,False
sample2260.npy,sample416.npy,0.99995744,16,28,False
sample2281.npy,sample2013.npy,0.9999743,56,48,False
sample2379.npy,sample549.npy,0.9999533,31,76,False
sample2248.npy,sample849.npy,0.9999276,11,18,False
sample369.npy,sample1013.npy,0.99994135,38,81,False
sample2629.npy,sample376.npy,0.99994093,78,61,False
sample2394.npy,sample2193.npy,0.9999586,53,55,False
sample1226.npy,sample231.npy,0.99996537,75,93,False
sample1373.npy,sample1372.npy,0.9999852,77,15,False
sample319.npy,sample1990.npy,0.9998852,64,94,False
sample1280.npy,sample1890.npy,0.99997437,63,58,False
sample1805.npy,sample2583.npy,0.9999659,52,51,False
sample2019.npy,sample2220.npy,0.9998741,13,20,False
sample926.npy,sample887.npy,0.9999455,16,38,False
sample1014.npy,sample2505.npy,0.999955,13,82,False
sample991.npy,sample702.npy,0.99994785,66,47,False
sample1650.npy,sample589.npy,0.9999526,32,21,False
sample988.npy,sample233.npy,0.9999557,95,94,False
sample1885.npy,sample2217.npy,0.9999746,73,68,False
sample527.npy,sample867.npy,0.9999655,8,54,False
sample1328.npy,sample1830.npy,0.9999249,67,76,False
sample2492.npy,sample2633.npy,0.99994844,17,35,False
sample1165.npy,sample1149.npy,0.9999763,18,83,False
sample1889.npy,sample2419.npy,0.9999706,49,6,False
sample2488.npy,sample369.npy,0.99993426,37,38,False
sample2316.npy,sample546.npy,0.9999717,12,53,False
sample581.npy,sample653.npy,0.9999719,8,1,False
sample116.npy,sample2630.npy,0.9999385,71,36,False
sample1559.npy,sample526.npy,0.99995154,66,93,False
sample2363.npy,sample2394.npy,0.9999249,30,53,False
sample2059.npy,sample2364.npy,0.99995846,15,80,False
sample255.npy,sample110.npy,0.9999563,86,18,False
sample310.npy,sample2669.npy,0.99990296,43,7,False
sample1554.npy,sample1218.npy,0.9999766,9,14,False
sample797.npy,sample667.npy,0.9998946,30,100,False
sample1897.npy,sample1315.npy,0.9999425,14,19,False
sample1842.npy,sample1097.npy,0.9993851,27,44,False
sample1335.npy,sample1334.npy,0.9999623,89,11,False
sample2436.npy,sample2235.npy,0.9999539,87,5,False
sample516.npy,sample2115.npy,0.99997383,21,10,False
sample1535.npy,sample2001.npy,0.9999444,76,25,False
sample1655.npy,sample1918.npy,0.99995965,17,54,False
sample1745.npy,sample1797.npy,0.999914,86,57,False
sample161.npy,sample223.npy,0.9999539,35,62,False
sample1123.npy,sample1114.npy,0.9999835,82,21,False
sample1567.npy,sample2095.npy,0.99988365,81,80,False
sample1301.npy,sample1101.npy,0.99988335,28,75,False
sample2588.npy,sample1442.npy,0.99995255,11,37,False
sample431.npy,sample1296.npy,0.9999799,16,93,False
sample19.npy,sample157.npy,0.99958575,4,68,False
sample815.npy,sample557.npy,0.99996793,9,70,False
sample812.npy,sample745.npy,0.9999644,2,11,False
sample1640.npy,sample1461.npy,0.9999631,18,54,False
sample1937.npy,sample2004.npy,0.9999642,83,75,False
sample2405.npy,sample1938.npy,0.9999681,33,82,False
sample2380.npy,sample2045.npy,0.9999596,65,94,False
sample254.npy,sample1327.npy,0.99995506,96,18,False
sample806.npy,sample1751.npy,0.99984396,20,23,False
sample2001.npy,sample1602.npy,0.99996644,25,9,False
sample141.npy,sample207.npy,0.9999101,42,92,False
sample2101.npy,sample2369.npy,0.999942,44,24,False
sample2651.npy,sample2583.npy,0.9999674,95,51,False
sample974.npy,sample971.npy,0.9999699,10,14,False
sample462.npy,sample2648.npy,0.99996823,41,97,False
sample1996.npy,sample2099.npy,0.9999196,16,83,False
sample2487.npy,sample2710.npy,0.9999257,45,69,False
sample1305.npy,sample2037.npy,0.99980646,54,3,False
sample2557.npy,sample2488.npy,0.9999299,63,37,False
sample839.npy,sample770.npy,0.99986696,8,25,False
sample605.npy,sample136.npy,0.9999251,43,40,False
sample2368.npy,sample2369.npy,0.9999429,92,24,False
sample2253.npy,sample486.npy,0.9999668,75,76,False
sample611.npy,sample678.npy,0.99996513,41,53,False
sample1736.npy,sample1733.npy,0.9999519,74,3,False
sample1962.npy,sample680.npy,0.99994934,47,32,False
sample1248.npy,sample1105.npy,0.99998045,2,41,False
sample372.npy,sample707.npy,0.99991083,63,46,False
sample1780.npy,sample1794.npy,0.99993324,86,100,False
sample1092.npy,sample1086.npy,0.99996424,53,87,False
sample1098.npy,sample1184.npy,0.99996305,39,57,False
sample284.npy,sample304.npy,0.9999398,11,74,False
sample990.npy,sample2722.npy,0.9998932,33,4,False
sample2591.npy,sample1641.npy,0.9999054,83,31,False
sample2460.npy,sample1748.npy,0.9999486,46,61,False
sample2311.npy,sample2381.npy,0.99996096,25,97,False
sample2467.npy,sample83.npy,0.99995905,74,5,False
sample387.npy,sample577.npy,0.99995005,29,79,False
sample457.npy,sample757.npy,0.99996513,25,26,False
sample2307.npy,sample2483.npy,0.9999883,15,87,False
sample2609.npy,sample2545.npy,0.9999367,28,19,False
sample1642.npy,sample1643.npy,0.9999418,27,94,False
sample1066.npy,sample1063.npy,0.99994373,66,63,False
sample641.npy,sample504.npy,0.9999246,5,5,True
sample908.npy,sample811.npy,0.9999504,99,80,False
sample1434.npy,sample1240.npy,0.99995434,34,2,False
sample690.npy,sample913.npy,0.99996066,71,85,False
sample2523.npy,sample203.npy,0.99998206,59,96,False
sample96.npy,sample163.npy,0.99998987,88,82,False
sample2055.npy,sample2166.npy,0.9999343,30,15,False
sample573.npy,sample506.npy,0.999967,2,19,False
sample2580.npy,sample1897.npy,0.9998758,76,14,False
sample2547.npy,sample1578.npy,0.99964255,54,23,False
sample1366.npy,sample792.npy,0.99989766,52,13,False
sample1683.npy,sample1684.npy,0.99997973,56,20,False
sample2461.npy,sample123.npy,0.9999394,38,84,False
sample291.npy,sample165.npy,0.9999401,93,86,False
sample498.npy,sample2483.npy,0.999988,24,87,False
sample1089.npy,sample1090.npy,0.999989,42,16,False
sample2200.npy,sample2133.npy,0.99995977,52,22,False
sample1670.npy,sample2005.npy,0.99996424,1,100,False
sample1727.npy,sample2266.npy,0.99997145,21,63,False
sample817.npy,sample920.npy,0.9999714,51,5,False
sample592.npy,sample458.npy,0.99995935,57,78,False
sample2537.npy,sample706.npy,0.99997115,55,70,False
sample2501.npy,sample2568.npy,0.9999376,33,79,False
sample1134.npy,sample1505.npy,0.9999888,50,42,False
sample2574.npy,sample500.npy,0.9999408,66,43,False
sample2540.npy,sample2473.npy,0.99996746,96,79,False
sample2419.npy,sample1684.npy,0.99997973,6,20,False
sample2541.npy,sample427.npy,0.99991417,48,51,False
sample1624.npy,sample1420.npy,0.9999679,27,87,False
sample1738.npy,sample1936.npy,0.99994224,14,42,False
sample2249.npy,sample681.npy,0.9999401,44,24,False
sample2546.npy,sample2542.npy,0.99993527,7,43,False
sample386.npy,sample1384.npy,0.9999547,42,56,False
sample1632.npy,sample1837.npy,0.999965,26,66,False
sample721.npy,sample1592.npy,0.99994075,16,49,False
sample1830.npy,sample1696.npy,0.99996305,76,6,False
sample2283.npy,sample1421.npy,0.99997747,12,79,False
sample1816.npy,sample2285.npy,0.9999754,51,12,False
sample140.npy,sample408.npy,0.9999367,78,1,False
sample2594.npy,sample190.npy,0.99992496,57,50,False
sample428.npy,sample707.npy,0.99995947,80,46,False
sample2317.npy,sample2059.npy,0.9999517,74,15,False
sample1151.npy,sample764.npy,0.99998766,51,44,False
sample1659.npy,sample1385.npy,0.9999561,14,86,False
sample2696.npy,sample377.npy,0.99993646,5,33,False
sample2180.npy,sample2381.npy,0.9999425,22,97,False
sample1024.npy,sample1026.npy,0.99991024,72,13,False
sample2442.npy,sample2107.npy,0.99987507,4,65,False
sample2634.npy,sample2704.npy,0.9999594,80,46,False
sample2506.npy,sample2505.npy,0.9999733,11,82,False
sample189.npy,sample236.npy,0.99995816,45,62,False
sample1938.npy,sample2005.npy,0.9999695,82,100,False
sample398.npy,sample666.npy,0.9999516,45,97,False
sample773.npy,sample529.npy,0.9997274,50,79,False
sample480.npy,sample413.npy,0.99996483,57,36,False
sample2242.npy,sample2310.npy,0.99990344,46,99,False
sample1038.npy,sample1039.npy,0.9999505,90,74,False
sample717.npy,sample240.npy,0.9999686,83,80,False
sample297.npy,sample1034.npy,0.9999762,10,14,False
sample376.npy,sample379.npy,0.9999589,61,64,False
sample2498.npy,sample2493.npy,0.9999399,40,77,False
sample308.npy,sample311.npy,0.9997081,60,17,False
sample154.npy,sample87.npy,0.999953,60,71,False
sample201.npy,sample608.npy,0.9999203,44,29,False
sample1026.npy,sample1975.npy,0.99994457,13,3,False
sample1399.npy,sample1600.npy,0.99993306,30,66,False
sample770.npy,sample839.npy,0.99986696,25,8,False
sample1445.npy,sample1513.npy,0.99995077,38,56,False
sample2133.npy,sample2200.npy,0.99995977,22,52,False
sample2172.npy,sample1505.npy,0.9999801,40,42,False
sample2245.npy,sample2384.npy,0.9999441,22,47,False
sample2175.npy,sample2686.npy,0.9999417,32,82,False
sample1213.npy,sample1770.npy,0.9999822,93,39,False
sample1498.npy,sample1837.npy,0.999955,37,66,False
sample146.npy,sample179.npy,0.9999371,26,95,False
sample210.npy,sample143.npy,0.9999467,81,53,False
sample2025.npy,sample541.npy,0.99982023,5,2,False
sample164.npy,sample97.npy,0.99998254,98,26,False
sample1663.npy,sample1521.npy,0.99995756,12,64,False
sample719.npy,sample2115.npy,0.9999353,76,10,False
sample1053.npy,sample316.npy,0.9998981,40,98,False
sample156.npy,sample883.npy,0.9998522,92,15,False
sample2064.npy,sample2227.npy,0.9999718,36,76,False
sample517.npy,sample662.npy,0.999963,83,82,False
sample1534.npy,sample1467.npy,0.9999683,83,88,False
sample2174.npy,sample1163.npy,0.999938,37,4,False
sample224.npy,sample87.npy,0.9999598,63,71,False
sample1847.npy,sample1717.npy,0.99997467,49,86,False
sample833.npy,sample832.npy,0.99997014,76,18,False
sample2125.npy,sample2345.npy,0.999934,51,59,False
sample1815.npy,sample1279.npy,0.99997246,44,38,False
sample2152.npy,sample2018.npy,0.99996656,12,40,False
sample948.npy,sample946.npy,0.999956,39,36,False
sample2658.npy,sample1528.npy,0.99992514,6,30,False
sample831.npy,sample1230.npy,0.9999317,30,30,True
sample2029.npy,sample620.npy,0.9999358,76,93,False
sample492.npy,sample560.npy,0.9998324,99,89,False
sample1637.npy,sample1704.npy,0.9999836,15,75,False
sample335.npy,sample963.npy,0.99979246,96,38,False
sample1921.npy,sample2552.npy,0.9999531,16,100,False
sample1672.npy,sample1738.npy,0.9999385,71,14,False
sample1463.npy,sample1396.npy,0.99996924,50,59,False
sample1074.npy,sample1079.npy,0.99997497,12,63,False
sample726.npy,sample949.npy,0.99994487,22,24,False
sample2179.npy,sample714.npy,0.99995995,47,100,False
sample2265.npy,sample240.npy,0.99996316,27,80,False
sample809.npy,sample1948.npy,0.999973,72,7,False
sample199.npy,sample198.npy,0.9999428,35,9,False
sample1136.npy,sample1434.npy,0.99995285,9,34,False
sample1699.npy,sample2646.npy,0.999965,2,33,False
sample1298.npy,sample1167.npy,0.99988353,20,64,False
sample1850.npy,sample2698.npy,0.99996215,17,94,False
sample2711.npy,sample2644.npy,0.9999733,92,82,False
sample1662.npy,sample1847.npy,0.999953,74,49,False
sample181.npy,sample518.npy,0.99995685,75,11,False
sample1164.npy,sample1102.npy,0.99972975,7,3,False
sample1149.npy,sample1165.npy,0.9999763,83,18,False
sample716.npy,sample2131.npy,0.9999298,4,74,False
sample1407.npy,sample1340.npy,0.9999685,8,16,False
sample1442.npy,sample1576.npy,0.9999557,37,56,False
sample804.npy,sample1462.npy,0.99994516,14,59,False
sample2181.npy,sample1965.npy,0.9999309,86,25,False
sample368.npy,sample1583.npy,0.9999406,39,30,False
sample2000.npy,sample1333.npy,0.99992645,90,43,False
sample887.npy,sample926.npy,0.9999455,38,16,False
sample2299.npy,sample715.npy,0.9999419,42,19,False
sample2409.npy,sample273.npy,0.9998609,80,96,False
sample2596.npy,sample75.npy,0.9999603,95,77,False
sample868.npy,sample2715.npy,0.99995697,14,28,False
sample2625.npy,sample115.npy,0.99996936,24,92,False
sample460.npy,sample795.npy,0.99996746,86,94,False
sample426.npy,sample2298.npy,0.9999693,2,12,False
sample1296.npy,sample2483.npy,0.9999851,93,87,False
sample139.npy,sample2662.npy,0.9999001,61,100,False
sample270.npy,sample1007.npy,0.9999744,89,20,False
sample873.npy,sample568.npy,0.99992627,19,87,False
sample1750.npy,sample589.npy,0.99994767,22,21,False
sample486.npy,sample1983.npy,0.99996805,76,23,False
sample2628.npy,sample512.npy,0.9999648,61,27,False
sample2274.npy,sample2141.npy,0.99995255,33,59,False
sample2082.npy,sample2453.npy,0.9999669,99,37,False
sample2350.npy,sample852.npy,0.9999743,66,62,False
sample2407.npy,sample2340.npy,0.9999778,37,85,False
sample1079.npy,sample1127.npy,0.99998343,63,7,False
sample2264.npy,sample2030.npy,0.99990743,31,100,False
sample2334.npy,sample2401.npy,0.9999666,14,62,False
sample1700.npy,sample393.npy,0.99996656,96,20,False
sample619.npy,sample552.npy,0.99996716,22,63,False
sample104.npy,sample629.npy,0.99990726,40,81,False
sample475.npy,sample408.npy,0.9999661,63,1,False
sample215.npy,sample81.npy,0.9999602,22,51,False
sample355.npy,sample2613.npy,0.99997777,39,20,False
sample2691.npy,sample2699.npy,0.99990237,17,63,False
sample2121.npy,sample1930.npy,0.99994975,84,58,False
sample1102.npy,sample1446.npy,0.99978596,3,5,False
sample84.npy,sample218.npy,0.9999683,74,21,False
sample1890.npy,sample1280.npy,0.99997437,58,63,False
sample1452.npy,sample1579.npy,0.999966,2,93,False
sample2689.npy,sample235.npy,0.9999577,29,60,False
sample190.npy,sample982.npy,0.9999548,50,72,False
sample207.npy,sample408.npy,0.9999166,92,1,False
sample2256.npy,sample1766.npy,0.99994487,56,62,False
sample1531.npy,sample1464.npy,0.9999696,2,10,False
sample1693.npy,sample1691.npy,0.9999496,42,44,False
sample1016.npy,sample1045.npy,0.99990183,52,98,False
sample193.npy,sample1601.npy,0.9999603,54,99,False
sample2303.npy,sample2236.npy,0.9999869,9,94,False
sample561.npy,sample92.npy,0.9999036,23,15,False
sample1258.npy,sample1124.npy,0.9999867,59,95,False
sample707.npy,sample428.npy,0.99995947,46,80,False
sample1387.npy,sample1710.npy,0.99994665,15,9,False
sample2197.npy,sample2124.npy,0.99995804,34,17,False
sample1603.npy,sample1532.npy,0.999977,4,63,False
sample1029.npy,sample2175.npy,0.99991894,70,32,False
sample2208.npy,sample2273.npy,0.9998896,35,86,False
sample1651.npy,sample2243.npy,0.9999553,75,12,False
sample1858.npy,sample1718.npy,0.99996966,72,47,False
sample966.npy,sample1303.npy,0.999933,35,54,False
sample1194.npy,sample1195.npy,0.9999871,88,41,False
sample1892.npy,sample1284.npy,0.9999719,11,5,False
sample2049.npy,sample2197.npy,0.99993676,15,34,False
sample1295.npy,sample1254.npy,0.9999749,3,5,False
sample1505.npy,sample1134.npy,0.9999888,42,50,False
sample2246.npy,sample214.npy,0.99996024,36,51,False
sample197.npy,sample1118.npy,0.99995154,8,46,False
sample1308.npy,sample700.npy,0.99992806,82,11,False
sample1133.npy,sample1503.npy,0.9999831,99,12,False
sample456.npy,sample616.npy,0.9999679,46,47,False
sample518.npy,sample181.npy,0.99995685,11,75,False
sample1999.npy,sample2066.npy,0.99997014,81,18,False
sample1765.npy,sample2544.npy,0.9999103,29,67,False
sample1871.npy,sample2407.npy,0.999968,63,37,False
sample1967.npy,sample2155.npy,0.9999461,28,77,False
sample928.npy,sample1445.npy,0.9998935,26,38,False
sample871.npy,sample268.npy,0.9998855,55,52,False
sample273.npy,sample1404.npy,0.9998887,96,13,False
sample1903.npy,sample994.npy,0.99995846,18,14,False
sample458.npy,sample592.npy,0.99995935,78,57,False
sample606.npy,sample536.npy,0.9999535,13,11,False
sample115.npy,sample2625.npy,0.99996936,92,24,False
sample2373.npy,sample2239.npy,0.9999829,47,78,False
sample85.npy,sample420.npy,0.99990654,5,70,False
sample2084.npy,sample1280.npy,0.9999731,51,63,False
sample365.npy,sample231.npy,0.99997646,60,93,False
sample976.npy,sample767.npy,0.99996454,7,77,False
sample2493.npy,sample2562.npy,0.9999429,77,62,False
sample280.npy,sample232.npy,0.99993783,63,58,False
sample433.npy,sample2444.npy,0.9999385,11,65,False
sample178.npy,sample2691.npy,0.9998642,22,17,False
sample753.npy,sample679.npy,0.9999662,95,66,False
sample944.npy,sample951.npy,0.9999576,80,36,False
sample2399.npy,sample2131.npy,0.9999636,4,74,False
sample1312.npy,sample1322.npy,0.999903,54,10,False
sample59.npy,sample327.npy,0.9998427,21,55,False
sample978.npy,sample1220.npy,0.9999468,94,54,False
sample1348.npy,sample1817.npy,0.99998266,45,78,False
sample2699.npy,sample2691.npy,0.99990237,63,17,False
sample749.npy,sample883.npy,0.99994856,37,15,False
sample305.npy,sample1042.npy,0.99957573,64,18,False
sample121.npy,sample587.npy,0.99994814,16,43,False
sample2600.npy,sample2466.npy,0.9999664,3,46,False
sample1844.npy,sample100.npy,0.9999445,30,41,False
sample659.npy,sample592.npy,0.99994606,53,57,False
sample1282.npy,sample1284.npy,0.9999622,12,5,False
sample2314.npy,sample2113.npy,0.9999763,30,13,False
sample941.npy,sample940.npy,0.99995446,53,26,False
sample2635.npy,sample440.npy,0.99995357,6,19,False
sample1873.npy,sample1605.npy,0.99993205,25,96,False
sample230.npy,sample163.npy,0.99999005,68,82,False
sample1596.npy,sample1652.npy,0.99994487,37,32,False
sample1843.npy,sample1523.npy,0.99993837,66,43,False
sample1334.npy,sample1335.npy,0.9999623,11,89,False
sample1510.npy,sample1514.npy,0.99994004,36,75,False
sample1923.npy,sample2698.npy,0.99993736,88,94,False
sample1886.npy,sample1569.npy,0.9999488,58,48,False
sample771.npy,sample981.npy,0.99994975,46,81,False
sample2577.npy,sample1899.npy,0.99996006,61,68,False
sample2482.npy,sample632.npy,0.9999826,49,12,False
sample660.npy,sample1032.npy,0.99984115,2,33,False
sample377.npy,sample2630.npy,0.99996674,33,36,False
sample2649.npy,sample1160.npy,0.9999571,70,55,False
sample1733.npy,sample2336.npy,0.9999829,3,78,False
sample2289.npy,sample783.npy,0.9999427,22,13,False
sample218.npy,sample220.npy,0.9999698,21,14,False
sample2631.npy,sample1660.npy,0.9999391,38,25,False
sample899.npy,sample898.npy,0.9999481,36,100,False
sample1949.npy,sample1615.npy,0.99998647,63,20,False
sample440.npy,sample2635.npy,0.99995357,19,6,False
sample1913.npy,sample1959.npy,0.99981624,100,56,False
sample2262.npy,sample2464.npy,0.9999666,69,27,False
sample380.npy,sample2559.npy,0.999947,42,47,False
sample587.npy,sample121.npy,0.99994814,43,16,False
sample1114.npy,sample1124.npy,0.9999864,21,95,False
